title,notes,download-request-name,download-request-URL,download-request-format,technical_report-name,technical_report-URL,technical_report-format,codebook-name,codebook-URL,codebook-format,additional_material-name,additional_material-URL,additional_material-format,license,dataset_name,location,latitude,longitude,start_date,end_date,dataset_type,sensor_type,size,dataset_format,other_format,number_participants,language,collection_name,project_url,organization,domain,5_stars,publication_date,identifier,request_contact
2020-DV1-Copenhagen-Proximity Event,"The dataset contains the proximity events, which measure the distance between the user's head and the phone, depending on the phone it may be measured in centimeters (i.e., the absolute distance) or as labels (e.g., 'near', 'far'). It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Proximity Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Position,"1,60 MB",parquet,csv,21,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BR,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Questionnaire Diversity A,"The dataset contains profiling questions, e.g., demographics, routines, personality. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Questionnaire Diversity A,Copenhagen (Denmark),55.67,12.56,2020.09.28,2021.08.15,Synchronic-Interactions,,"0,56 MB",parquet,csv,443,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.AA,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Questionnaire Diversity B,"The dataset contains profiling questions, e.g., demographics, routines, personality. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Questionnaire Diversity B,Copenhagen (Denmark),55.67,12.56,2020.09.28,2021.08.15,Synchronic-Interactions,,"0,02 MB",parquet,csv,16,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.AA,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Questionnaire Diversity C,"The dataset contains profiling questions, e.g., demographics, routines, personality. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Questionnaire Diversity C,Copenhagen (Denmark),55.67,12.56,2020.09.28,2021.08.15,Synchronic-Interactions,,"0,01 MB",parquet,csv,15,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.AA,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Ring Mode Event,"This dataset returns the current ring status of the phone (normal/silent/vibrate). It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Ring Mode Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Device-usage,"0,26 MB",parquet,csv,16,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BW,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Screen Event,"The dataset returns whether the phone's screen is on or off. is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Screen Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Device-usage,"66,39 MB",parquet,csv,21,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BX,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Step Counter Event,"This dataset exploits the Android API that generates an event when a step is detected. The step counter sensor is used to get the total number of steps taken by the user since the last reboot (power on) of the phone. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Step Counter Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Motion,"4,01 MB",parquet,csv,17,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BH,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Step Detector Event,"This dataset exploits the Android API that counts (incrementally) the number of steps since the devices booted. The step detector sensor collects an event each time a step is taken by the user. The value reported by the sensor is always one, the fractional part being always zero, and the event timestamp is the time when the user’s foot hit the ground. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Step Detector Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Motion,"2,16 MB",parquet,csv,10,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BI,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Touch Event,"The dataset returns the number of screen touch occurred. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Touch Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Device-usage,"18,39 MB",parquet,csv,17,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BY,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-User Presence Event,"This dataset pertains to a sensor that detects when the user is present. An example is when the user unlocks the screen. This sensor can be used in comparison to Screen status to check if the screen turn on event occurred due to the user or, for example, due to a received notification. The event user present OFF is simply when the screen turns off. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,User Presence Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Device-usage,"2,20 MB",parquet,csv,21,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.BZ,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Wifi Event,"The dataset returns all WIFI networks detected by the smartphone. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Wifi Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Connectivity,"1,04 MB",parquet,csv,21,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.AN,datadistribution.knowdive@unitn.it
2020-DV1-Copenhagen-Wifi Networks Event,"The dataset returns information related to the WIFI network to which the phone is connected to, if connected will also report the WIFI network id. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Wifi Networks Event,Copenhagen (Denmark),55.67,12.56,2020.09.28,2020.12.11,Sensors,Connectivity,"30,48 MB",parquet,csv,21,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAC.AO,datadistribution.knowdive@unitn.it
2020-DV1-Jilin-Accelerometer Event,"The dataset contains 3D vector of the acceleration. It is part of Wenet Diversity 1 data collection, which contains data about the everyday life activities of students coming from 8 different universities located in China, Denmark, India, Italy, Mexico, Mongolia, Paraguay and UK. The data were collected via questionnaires, data coming from 27 smartphone sensors associated to thousand self-reported annotations over a period of 4 weeks.",2023-download_request_licence,https://docs.google.com/document/d/1z8ccEy-kpU1JH_c10ZkmSXBtVR2pSjTZ/edit?usp=sharing&ouid=115152165529068850258&rtpof=true&sd=true,docx,2022_WeNet_Diversity1_Technical-Report(2020-2021),https://drive.google.com/file/d/1TMrjkAEWRZ5xhETJKOCnERgh_Z06PO2E/view?usp=drive_link,PDF,,,,,,,./../../resources/2023LivePeopleLicense.html,Accelerometer Event,Jilin (China),43.83,126.5,,,Sensors,Motion,"10937,16 MB",parquet,csv,38,unknown,Diversity1,https://www.internetofus.eu/,University of Trento - KnowDive,Digital University,3,2023-11-30 00:00:00,004.AAAD.AAF.AY,datadistribution.knowdive@unitn.it
